display_id	session_id	subsession_id	display_number	data_summary	filtering	sorting	grouping	aggregations	projected_fields	session_id.1	user_id	project_id	curr_display_id	size	solution	data_layer	granularity_layer
3817	629		1.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	
3818	629		2.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.02953924922144601, 'group_attrs': ['eth_src'], 'ngroups': 4, 'agg_attrs': {}, 'size_mean': 3406.25}
3819	629		3.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.033615323154616614, 'group_attrs': ['eth_src', 'ip_src'], 'ngroups': 5, 'agg_attrs': {}, 'size_mean': 2725.0}
3820	629		4.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.02953924922144601, 'group_attrs': ['eth_src'], 'ngroups': 4, 'agg_attrs': {}, 'size_mean': 3406.25}
3821	629		5.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.033615323154616614, 'group_attrs': ['eth_src', 'ip_src'], 'ngroups': 5, 'agg_attrs': {}, 'size_mean': 2725.0}
3822	629		6.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""ip_dst""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.007413116089930377, 'group_attrs': ['eth_src', 'ip_src', 'ip_dst'], 'ngroups': 11, 'agg_attrs': {}, 'size_mean': 1238.6363636363637}
3823	629		7.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""ip_dst""},{""groupPriority"":3,""field"":""highest_layer""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.005127149247792085, 'group_attrs': ['eth_src', 'ip_src', 'ip_dst', 'highest_layer'], 'ngroups': 26, 'agg_attrs': {}, 'size_mean': 524.0384615384615}
3824	629		8.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""highest_layer""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.018943182539348534, 'group_attrs': ['eth_src', 'ip_src', 'highest_layer'], 'ngroups': 16, 'agg_attrs': {}, 'size_mean': 851.5625}
3825	629		9.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""highest_layer""},{""groupPriority"":3,""field"":""ip_dst""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 0.005127149247792085, 'group_attrs': ['eth_src', 'ip_src', 'highest_layer', 'ip_dst'], 'ngroups': 26, 'agg_attrs': {}, 'size_mean': 524.0384615384615}
3826	629		10.0	"{""sniff_timestamp"":[0.5328154502,520],""eth_src"":[0.2442190503,4],""number"":[0.9999999708,13625],""tcp_stream"":[0.9953945253,7436],""project_id"":[0.0,1],""tcp_srcport"":[0.7483136924,4459],""interface_captured"":[0.0,0],""info_line"":[0.2265082906,11275],""ip_dst"":[0.5785580061,5],""eth_dst"":[0.5785580061,5],""ip_src"":[0.2442190503,4],""highest_layer"":[0.1956762468,6],""captured_length"":[0.0146173595,18],""length"":[0.0146173595,18],""tcp_dstport"":[0.7435085879,3888]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""groupPriority"":0,""field"":""eth_src""},{""groupPriority"":1,""field"":""ip_src""},{""groupPriority"":2,""field"":""highest_layer""},{""groupPriority"":3,""field"":""ip_dst""},{""groupPriority"":4,""field"":""tcp_dstport""}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	629	187	4	0.0	0.0	GREAT	{'ip_src': {'entropy': 0.1246065776834009, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'length': {'entropy': 0.070842616199058447, 'nulls': 0.0, 'unique': 0.0013944954128440367}, 'info_line': {'entropy': 0.9720012003882974, 'nulls': 0.0, 'unique': 0.8275229357798165}, 'tcp_dstport': {'entropy': 0.70302960624947719, 'nulls': 0.0032293577981651377, 'unique': 0.28628230616302186}, 'sniff_timestamp': {'entropy': 0.26817262467474001, 'nulls': 0.0, 'unique': 0.03823853211009174}, 'number': {'entropy': 0.99998931197565655, 'nulls': 0.0, 'unique': 0.99992660550458712}, 'tcp_stream': {'entropy': 0.9332159645993594, 'nulls': 0.0033027522935779817, 'unique': 0.54756995581737855}, 'eth_dst': {'entropy': 0.13520520029325336, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'highest_layer': {'entropy': 0.004259260409299242, 'nulls': 0.0, 'unique': 0.00044036697247706424}, 'tcp_srcport': {'entropy': 0.6908706160074507, 'nulls': 0.0032293577981651377, 'unique': 0.3283263382666961}, 'ip_dst': {'entropy': 0.13519705843923124, 'nulls': 0.0, 'unique': 0.00036697247706422018}, 'eth_src': {'entropy': 0.124530115851107, 'nulls': 0.0, 'unique': 0.00029357798165137612}}	{'size_var': 2.2413850498631707e-06, 'group_attrs': ['eth_src', 'ip_src', 'highest_layer', 'ip_dst', 'tcp_dstport'], 'ngroups': 6058, 'agg_attrs': {}, 'size_mean': 2.258230794812105}
